Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total_Passengers_Est,Fatal_Injury_Rate,Serious_Injury_Rate,Severe_Injury_Rate,Is_Destroyed,Make_Model
20210517103091,Accident,CEN21FA220,2021-05-17,"St. Louis, MI",United States,043315N,0084334W,,,Fatal,Destroyed,Airplane,N2430X,CESSNA,182,No,1.0,Unknown,091,Aerial Observation,"Gateway Air Service, Inc.",1.0,0.0,0.0,0.0,VMC,Unknown,,08-06-2021,1.0,1.0,0.0,1.0,True,CESSNA_182
20210520103117,Accident,CEN21LA228,2021-05-17,"Pinecreek, MN",United States,485946N,0955844W,48Y,PINEY PINECREEK BORDER,Non-Fatal,Substantial,Airplane,N416RP,PIPER,PA28,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain control of the airplane in gusting crosswind conditions.",16-07-2021,2.0,0.0,0.0,0.0,False,PIPER_PA28
20210519103111,Accident,WPR21LA201,2021-05-18,"Minden, NV",United States,003902N,0119454W,MEV,MINDEN-TAHOE,Non-Fatal,Substantial,Airplane,N8488M,CESSNA,182P,No,1.0,Unknown,091,Other Work Use,MEDIA STEW LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain airplane control while on approach in microburst or windshear conditions, which resulted in impact with a runway sign. ",20-09-2021,2.0,0.0,0.0,0.0,False,CESSNA_182P
20210726103543,Accident,GAA21WA183,2021-05-19,"Island of Utila, Honduras",Honduras,,,,,Non-Fatal,Substantial,Airplane,HR-AVD,CESSNA,210,No,1.0,Unknown,NUSN,Unknown,,0.0,4.0,0.0,0.0,UNKNOWN,Unknown,,,4.0,0.0,1.0,1.0,False,CESSNA_210
20210521103125,Accident,CEN21LA229,2021-05-20,"Washington Court House, OH",United States,393413N,0083252W,I23,Fayette County,Non-Fatal,Substantial,Airplane,N15033,PIPER,PA-28-140,No,1.0,Reciprocating,091,Instructional,,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's failure to maintain directional control during a soft field takeoff. 

",16-07-2021,1.0,0.0,1.0,1.0,False,PIPER_PA-28-140
20210524103134,Accident,DCA21LA133,2021-05-21,"Chicago, IL",United States,041476N,0087457W,KMDW,Midway,Non-Fatal,Substantial,Airplane,N289CT,BOEING,737,No,2.0,Unknown,121,Unknown,,0.0,0.0,0.0,214.0,UNKNOWN,Unknown,,,214.0,0.0,0.0,0.0,False,BOEING_737
20210526103147,Accident,CEN21LA235,2021-05-22,"McAllen, TX",United States,261032N,0981415W,MFE,MC ALLEN MILLER INTL,Non-Fatal,Substantial,Airplane,N999MA,CESSNA,172,No,1.0,Reciprocating,091,Instructional,MCCREERY AVIATION CO INC,0.0,1.0,0.0,0.0,VMC,Unknown,"The student pilots failure to maintain directional control during landing, which resulted in a runway excursion and collision with a runway sign.",16-07-2021,1.0,0.0,1.0,1.0,False,CESSNA_172
20210524103129,Accident,ERA21LA226,2021-05-23,"Lincoln Park, NJ",United States,405651N,0741852W,N07,LINCOLN PARK,Non-Fatal,Substantial,Airplane,N16528,PIPER,PA-28-180,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's loss of directional control during an aborted landing in crosswind conditions.",20-09-2021,2.0,0.0,0.0,0.0,False,PIPER_PA-28-180
20210525103143,Accident,ERA21LA231,2021-05-24,"Skaneateles, NY",United States,425449N,0762627W,6B9,SKANEATELES AERO DROME,Non-Fatal,Substantial,Airplane,N1331K,LUSCOMBE,8A,No,1.0,Reciprocating,091,Personal,,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilots failure to maintain directional control during the takeoff roll which resulted in a runway excursion and nose-over event.",29-09-2021,1.0,0.0,1.0,1.0,False,LUSCOMBE_8A
20210602103194,Accident,WPR21LA218,2021-05-28,"Sulphur Creek, ID",United States,443212N,0115213W,ID74,SULPHUR CREEK RANCH,Non-Fatal,Substantial,Airplane,N8140G,BEECH,A36,No,1.0,Reciprocating,091,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,"The pilots inability to maintain airplane control during takeoff when the airplane encountered a tailwind and gusting winds which resulted in an aborted takeoff and forced landing to rough terrain. ",20-09-2021,2.0,0.0,0.5,0.5,False,BEECH_A36
20210608103228,Accident,ANC21LA044,2021-05-28,"Perryville, AK",United States,056437N,1594047W,,,Non-Fatal,Substantial,Airplane,N4323Z,PIPER,PA-18-150,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,UNK,Unknown,"The airplanes encounter with windshear on takeoff, which resulted in a loss of control and impact with the ground.",17-12-2021,1.0,0.0,0.0,0.0,False,PIPER_PA-18-150
20210601103186,Accident,WPR21LA214,2021-05-29,"Fields, OR",United States,423112N,1182736W,,,Non-Fatal,Substantial,Airplane,N89257,CESSNA,140,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control during landing",20-08-2021,1.0,0.0,0.0,0.0,False,CESSNA_140
20210601103185,Accident,WPR21LA213,2021-05-31,"Cashmere, WA",United States,473053N,0120295W,8S2,CASHMERE-DRYDEN,Non-Fatal,Substantial,Airplane,N7159B,PIPER,PA-22-150,No,1.0,Unknown,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,,23-06-2021,1.0,0.0,0.0,0.0,False,PIPER_PA-22-150
20210601103190,Accident,WPR21LA217,2021-05-31,"Carlsbad, CA",United States,033742N,1171648W,CRQ,MC CLELLAN-PALOMAR,Non-Fatal,Substantial,Airplane,N47UP,CESSNA,182,No,1.0,Reciprocating,091,Instructional,"Superfast Skylane, LLC",0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilots improper landing flare, which resulted in a bounced landing and subsequent loss of directional control.",19-10-2021,1.0,0.0,0.0,0.0,False,CESSNA_182
20210714103475,Accident,GAA21WA174,2021-05-31,"Mitungyy-Meru, Kenya",Kenya,000125N,0381014E,,,Fatal,Destroyed,Airplane,5Y-CFE,CESSNA,172,No,1.0,Unknown,NUSN,Unknown,,2.0,0.0,0.0,0.0,UNKNOWN,Unknown,,,2.0,1.0,0.0,1.0,True,CESSNA_172
20210609103230,Incident,GAA21WA134,2021-06-03,"RPSU-Porec, OF",Croatia,,,,,Non-Fatal,Minor,Airplane,HA-TUB,CESSNA,180,No,1.0,Unknown,NUSN,Unknown,,0.0,0.0,0.0,1.0,UNKNOWN,Unknown,,,1.0,0.0,0.0,0.0,False,CESSNA_180
20210609103233,Accident,CEN21LA256,2021-06-03,"San Angelo, TX",United States,312124N,1002957W,SJT,San Angelo Regional Airport,Non-Fatal,Substantial,Airplane,N2120J,PIPER,PA-28-161,No,1.0,Unknown,091,Instructional,NUYTTEN PATRICK,0.0,0.0,0.0,2.0,VMC,Unknown,,15-06-2021,2.0,0.0,0.0,0.0,False,PIPER_PA-28-161
20210606103213,Accident,CEN21LA249,2021-06-04,"Justin, TX",United States,003354N,0972058W,3TX2,FLYING S FARM,Non-Fatal,Substantial,Airplane,N8208N,PIPER,PA28,No,1.0,Unknown,091,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,,02-07-2021,2.0,0.0,1.0,1.0,False,PIPER_PA28
20210607103222,Accident,ERA21LA240,2021-06-05,"Warwick, NY",United States,411715N,0741714W,N72,Warwick Municipal Airport,Non-Fatal,Substantial,Airplane,N1899N,CESSNA,120,No,1.0,Reciprocating,091,Personal,NJC120 LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to attain a proper touchdown point, which resulted in the airplane contacting the ground short of the runway.",22-09-2021,2.0,0.0,0.0,0.0,False,CESSNA_120
20210608103229,Accident,CEN21LA255,2021-06-05,"Alexandria, MN",United States,455157N,0952341W,AXN,CHANDLER FLD,Non-Fatal,Substantial,Airplane,N3697V,CESSNA,140,No,1.0,Reciprocating,091,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,"The pilot did not maintain aircraft and directional control during the landing in variable wind conditions resulting in abnormal contact with the terrain.",16-07-2021,2.0,0.0,0.5,0.5,False,CESSNA_140
20210614103253,Accident,ANC21LA045,2021-06-06,"Chandalar Lake, AK",United States,673011N,1482937W,WCR,CHANDALAR LAKE,Non-Fatal,Substantial,Airplane,N85DT,CESSNA,A185F,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots over application of the brakes, which resulted in a nose over. ",29-09-2021,1.0,0.0,0.0,0.0,False,CESSNA_A185F
20210611103247,Accident,CEN21LA260,2021-06-10,"Denton, TX",United States,033127N,0971157W,DTO,Denton Enterprise Airport,Non-Fatal,Substantial,Airplane,N4147J,PIPER,PA-28-140,No,1.0,Reciprocating,091,Instructional,,0.0,1.0,0.0,2.0,VMC,Unknown,"The flight instructor and student pilots failure to properly manage the airplanes available fuel resulting in fuel starvation. ",17-12-2021,3.0,0.0,0.3333333333333333,0.3333333333333333,False,PIPER_PA-28-140
20210615103265,Accident,CEN21LA268,2021-06-10,"Saint James, LA",United States,030217N,0905538W,,,Non-Fatal,Substantial,Airplane,N365CP,CESSNA,172S,No,1.0,Reciprocating,091,Aerial Observation,BARR AIR PATROL LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The in-flight fatigue failure of an air-conditioning system hose which resulted in a precautionary landing and impact with a road sign. 
 ",20-08-2021,2.0,0.0,0.0,0.0,False,CESSNA_172S
20210611103248,Accident,CEN21LA261,2021-06-11,"Lafayette, CO",United States,040150N,0105613W,,,Non-Fatal,Substantial,Airplane,N3793W,PIPER,PA32,No,1.0,Reciprocating,091,Instructional,Rocky Mountain Flight School,0.0,0.0,0.0,2.0,VMC,Unknown,"The flight crews improper fuel management that resulted in fuel starvation and the loss of engine power. ",17-12-2021,2.0,0.0,0.0,0.0,False,PIPER_PA32
20210614103252,Accident,WPR21LA226,2021-06-11,"Miles City, MT",United States,046259N,1051915W,Priv,,Non-Fatal,Substantial,Airplane,N2218B,CESSNA,170B,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control during takeoff which resulted in a ground loop and collision with terrain.  ",20-08-2021,2.0,0.0,0.0,0.0,False,CESSNA_170B
20210803103621,Accident,WPR21LA303,2021-06-11,"Yelm, WA",United States,465349N,1223030W,,,Non-Fatal,Substantial,Airplane,N513WF,CESSNA,172S,No,1.0,Unknown,091,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,,11-08-2021,2.0,0.0,0.0,0.0,False,CESSNA_172S
20210617103278,Accident,WPR21LA230,2021-06-12,"Fields, OR",United States,421551N,1184030W,,,Non-Fatal,Substantial,Airplane,N20406,CESSNA,172,No,1.0,Reciprocating,091,Personal,CHEWELAH FLYERS INC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control during landing on a highway, which resulted in an impact with terrain and subsequent nose over. ",19-10-2021,1.0,0.0,0.0,0.0,False,CESSNA_172
20210614103254,Accident,ERA21LA249,2021-06-13,"Groton, CT",United States,411959N,0072222W,GON,GROTON-NEW LONDON,Non-Fatal,Substantial,Airplane,N430EP,CESSNA,172R,No,1.0,Reciprocating,091,Instructional,Arrow Aviation LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control of the airplane during landing, resulting in a runway excursion and collision with an airport sign.",22-09-2021,1.0,0.0,0.0,0.0,False,CESSNA_172R
20210616103274,Accident,ERA21LA254,2021-06-16,"Ozark, AL",United States,312559N,0853721W,71J,OZARK-BLACKWELL FIELD,Non-Fatal,Substantial,Airplane,N4281J,PIPER,PA-28-140,No,1.0,Reciprocating,091,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain directional control during a crosswind landing, which resulted in a runway excursion.",19-10-2021,1.0,0.0,0.0,0.0,False,PIPER_PA-28-140
20210624103335,Accident,DCA21WA159,2021-06-16,"Derbyshire, United Kingdom",United Kingdom,,,,,Non-Fatal,Unknown,Airplane,EC-MIE,BOEING,737,No,1.0,Unknown,NUSC,Unknown,,0.0,0.0,0.0,2.0,UNKNOWN,Unknown,,,2.0,0.0,0.0,0.0,False,BOEING_737
20210621103295,Accident,CEN21LA278,2021-06-17,"Bridgeport, TX",United States,033524N,0975212W,,,Non-Fatal,Substantial,Airplane,N68851,CESSNA,152,No,1.0,Reciprocating,091,Personal,US Aviation Academy,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots inaccurate estimate of the fuel level during his preflight inspection, which resulted in fuel exhaustion during cruise flight and a total loss of engine power.",17-12-2021,1.0,0.0,0.0,0.0,False,CESSNA_152
20210803103614,Accident,ERA21LA314,2021-06-17,"Clarksville, TN",United States,363720N,0872454W,CKV,OUTLAW FLD,Non-Fatal,Substantial,Airplane,N35585,CESSNA,172S,No,1.0,Unknown,091,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,,,2.0,0.0,0.0,0.0,False,CESSNA_172S
20210618103287,Accident,WPR21FA231,2021-06-18,"Rush Valley, UT",United States,402411N,1123456W,,,Fatal,Substantial,Airplane,N6323R,PIPER,PA-28-140,No,1.0,Unknown,091,Personal,,2.0,0.0,0.0,0.0,VMC,Unknown,,02-07-2021,2.0,1.0,0.0,1.0,False,PIPER_PA-28-140
20210618103288,Accident,ERA21FA258,2021-06-18,"Yulee, FL",United States,304235N,0813237W,,,Fatal,Destroyed,Airplane,N1300Q,CESSNA,150,No,1.0,Unknown,091,Instructional,A-Cent Aviation Inc.,2.0,0.0,0.0,0.0,VMC,Unknown,,30-06-2021,2.0,1.0,0.0,1.0,True,CESSNA_150
20210621103297,Accident,CEN21LA280,2021-06-18,"Hayward, WI",United States,046143N,0912645W,HYR,Sawyer County,Non-Fatal,Substantial,Airplane,N729SA,CIRRUS DESIGN CORP,SR22,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain directional control during landing with gusting wind.",20-09-2021,1.0,0.0,0.0,0.0,False,CIRRUS DESIGN CORP_SR22
20210621103301,Accident,ERA21LA261,2021-06-18,"Jupiter, FL",United States,026583N,0080917W,,,Non-Fatal,Substantial,Airplane,N2797E,CESSNA,172,No,1.0,Unknown,091,Instructional,Aamro Aviation,0.0,0.0,2.0,0.0,VMC,Unknown,,13-07-2021,2.0,0.0,0.0,0.0,False,CESSNA_172
20210623103320,Accident,WPR21LA239,2021-06-20,"West Glacier, MT",United States,482848N,1135736W,2MT1,RYAN FLD,Non-Fatal,Substantial,Airplane,N5765N,MOONEY,M20J,No,1.0,Reciprocating,091,Personal,INTEGRATIVE AEROSPACE CORP,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots inadequate performance planning and decision to continue the takeoff which, resulted in a runway overrun and collision with terrain.",16-11-2021,1.0,0.0,0.0,0.0,False,MOONEY_M20J
20210623103323,Accident,WPR21LA241,2021-06-20,"Moose Creek Ranger Station, ID",United States,046715N,1145538W,1U1,MOOSE CREEK /USFS/,Non-Fatal,Substantial,Airplane,N79523,CESSNA,172,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots improper landing flare which resulted in a bounced hard landing and subsequent nose over.  ",19-10-2021,1.0,0.0,0.0,0.0,False,CESSNA_172
20210622103316,Accident,WPR21LA237,2021-06-21,"Warren, ID",United States,045165N,0115411W,3U1,WARREN /USFS/,Non-Fatal,Unknown,Airplane,N2087F,CESSNA,182P,No,1.0,Unknown,091,Personal,H & M LTD,0.0,0.0,2.0,0.0,VMC,Unknown,,07-07-2021,2.0,0.0,0.0,0.0,False,CESSNA_182P
20210624103329,Accident,ERA21LA267,2021-06-24,"Easton, MD",United States,384850N,0076356W,ESN,EASTON/NEWNAM FLD,Non-Fatal,Destroyed,Airplane,N2143G,PIPER,PA-28-161,No,1.0,Unknown,091,Instructional,Trident Aircraft Inc,0.0,0.0,1.0,0.0,VMC,Unknown,,08-07-2021,1.0,0.0,0.0,0.0,True,PIPER_PA-28-161
20210628103354,Accident,GAA21WA152,2021-06-25,"Teuge, Netherlands (the)",Netherlands,521441N,0006248E,,,Non-Fatal,Substantial,Airplane,PH-FST,CESSNA,208,No,1.0,Unknown,NUSC,Skydiving,,0.0,0.0,0.0,18.0,UNKNOWN,Unknown,,,18.0,0.0,0.0,0.0,False,CESSNA_208
20210625103345,Accident,CEN21LA291,2021-06-25,"Loveland, CO",United States,040277N,0105041W,KFNL,Northern Colorado Regional,Non-Fatal,Substantial,Airplane,N9277J,PIPER,PA-28-180,No,1.0,Reciprocating,091,Instructional,Iron Sights Aviation LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The flight instructors failure to maintain aircraft control during the landing flare and subsequent attempted go-around with a strong quartering crosswind. 

",20-08-2021,2.0,0.0,0.0,0.0,False,PIPER_PA-28-180
20210628103353,Accident,CEN21LA293,2021-06-25,"Porter, TX",United States,030912N,0951919W,9X1,NORTH HOUSTON,Non-Fatal,Substantial,Airplane,N4216J,PIPER,PA-28-140,No,1.0,Unknown,091,Personal,,0.0,0.0,0.0,2.0,UNKNOWN,Unknown,,27-07-2021,2.0,0.0,0.0,0.0,False,PIPER_PA-28-140
20210710103449,Accident,ERA21LA282,2021-06-25,"Mount Pocono, PA",United States,041816N,0752248W,MPO,POCONO MOUNTAINS MUNI,Non-Fatal,Substantial,Airplane,N5185U,CESSNA,172S,No,1.0,Unknown,091,Personal,MOYER AVIATION INC,0.0,0.0,0.0,1.0,VMC,Unknown,,,1.0,0.0,0.0,0.0,False,CESSNA_172S
20210708103437,Accident,GAA21WA167,2021-06-27,"Lima, Peru",Peru,134345S,0761221W,,,Non-Fatal,Unknown,Airplane,OB-2171,CESSNA,152,No,1.0,Unknown,NUSN,Unknown,,0.0,2.0,0.0,0.0,UNKNOWN,Unknown,,,2.0,0.0,1.0,1.0,False,CESSNA_152
20210629103370,Accident,ERA21LA273,2021-06-28,"Woodland, TN",United States,353525N,0008962W,,,Non-Fatal,Substantial,Airplane,N818TF,PIPER,PA-28-180,No,1.0,Reciprocating,091,Instructional,OLD SCHOOL AIRCRAFT LLC,0.0,1.0,0.0,0.0,VMC,Unknown,"The student pilots inadequate monitoring of his fuel state during a solo training flight, which resulted in fuel starvation, a total loss of engine power, and a forced landing.",22-09-2021,1.0,0.0,1.0,1.0,False,PIPER_PA-28-180
20210629103376,Accident,ANC21LA047,2021-06-28,"Sterling, AK",United States,060431N,0150201W,,,Non-Fatal,Substantial,Airplane,N98109,PIPER,J3C-65,No,1.0,Unknown,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,,20-07-2021,2.0,0.0,0.0,0.0,False,PIPER_J3C-65
20210705103416,Accident,ANC21LA050,2021-06-28,"Dillingham, AK",United States,595259N,1574539W,AK21,NUSHAGAK,Non-Fatal,Substantial,Airplane,N8216J,CESSNA,A185F,No,1.0,Reciprocating,091,Business,,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilots failure to maintain directional control during takeoff in gusting wind conditions which resulted in a loss of control and impact with terrain.",17-12-2021,3.0,0.0,0.0,0.0,False,CESSNA_A185F
20210629103374,Accident,ERA21FA274,2021-06-29,"St. Augustine, FL",United States,029582N,0081211W,SGJ,NORTHEAST FLORIDA RGNL,Fatal,Destroyed,Airplane,N25513,CESSNA,152,No,1.0,Unknown,091,Instructional,Florida Flyers,2.0,0.0,0.0,0.0,VMC,Unknown,,14-07-2021,2.0,1.0,0.0,1.0,True,CESSNA_152
20210701103392,Accident,WPR21LA255,2021-06-30,"Terreton, ID",United States,043513N,0112305W,1U2,MUD LAKE/WEST JEFFERSON COUNTY,Non-Fatal,Substantial,Airplane,N1972L,CESSNA,150,No,1.0,Reciprocating,091,Personal,MOSS RONALD J,0.0,0.0,2.0,0.0,VMC,Unknown,"The pilot's exceedance of the airplane's critical angle of attack during a go-around, which resulted in an aerodynamic stall and subsequent impact with terrain.  ",20-10-2021,2.0,0.0,0.0,0.0,False,CESSNA_150
20210701103396,Accident,CEN21FA299,2021-07-01,"Lamoni, IA",United States,403749N,0935410W,LWD,LAMONI MUNI,Fatal,Destroyed,Airplane,N123RE,CIRRUS DESIGN CORP,SR22,No,1.0,Unknown,091,Personal,AIRMARK GROUP LLC,2.0,0.0,0.0,0.0,VMC,Unknown,,08-07-2021,2.0,1.0,0.0,1.0,True,CIRRUS DESIGN CORP_SR22
20210701103399,Accident,WPR21FA258,2021-07-01,"Missoula, MT",United States,465026N,0114179W,KMSO,Missoula International Airport,Fatal,Substantial,Airplane,N2388L,CESSNA,172R,No,1.0,Unknown,091,Personal,Brian J. Makar,2.0,0.0,0.0,0.0,VMC,Unknown,,23-08-2021,2.0,1.0,0.0,1.0,False,CESSNA_172R
20210713103462,Accident,ANC21LA054,2021-07-01,"Talkeetna, AK",United States,623336N,1504612W,PVT,Private,Non-Fatal,Substantial,Airplane,N8996Y,PIPER,PA-18-150,No,1.0,Reciprocating,091,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots excessive use of brakes during landing, which resulted in a nose-over. Contributing to the accident was the flight instructors inadequate supervision and the gusty tailwind conditions. ",17-12-2021,2.0,0.0,0.0,0.0,False,PIPER_PA-18-150
20210713103466,Accident,ANC21LA056,2021-07-01,"North Pole, AK",United States,064491N,0147250W,31AK,DALRYMPLE'S,Non-Fatal,Destroyed,Airplane,N2746D,CESSNA,170B,No,1.0,Unknown,091,Personal,,0.0,0.0,4.0,0.0,VMC,Unknown,,02-08-2021,4.0,0.0,0.0,0.0,True,CESSNA_170B
20210729103580,Accident,ERA21LA307,2021-07-01,"Carrollton, AL",United States,331724N,0008896W,,,Non-Fatal,Substantial,Airplane,N561QL,CESSNA,150,No,1.0,Unknown,091,Personal,James L. Schrock,0.0,0.0,0.0,2.0,UNKNOWN,Unknown,,,2.0,0.0,0.0,0.0,False,CESSNA_150
20210705103417,Accident,ANC21LA051,2021-07-03,"Hoonah, AK",United States,058546N,1352435W,HNH,HOONAH,Non-Fatal,Substantial,Airplane,N1199Q,CESSNA,A185F,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control during landing.",17-12-2021,2.0,0.0,0.0,0.0,False,CESSNA_A185F
20210713103464,Accident,ANC21LA055,2021-07-04,"Talkeetna, AK",United States,621026N,0150351W,AK19,CARL'S LANDING,Non-Fatal,Substantial,Airplane,N82547,PIPER,PA-18-150,No,1.0,Reciprocating,091,Personal,B407 LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots improper flight control inputs which resulted in a loss of directional control and a nose-over. ",17-12-2021,1.0,0.0,0.0,0.0,False,PIPER_PA-18-150
20210714103477,Accident,CEN21LA317,2021-07-05,"Blanco, TX",United States,003061N,0982616W,PVT,Private,Non-Fatal,Substantial,Airplane,N1393F,CESSNA,A185F,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The unexpected change in wind speed and direction during the landing which resulted a runway overrun.",22-09-2021,1.0,0.0,0.0,0.0,False,CESSNA_A185F
20210707103435,Accident,ERA21LA280,2021-07-07,"Bishopville, SC",United States,341440N,0801410W,52J,LEE COUNTY-BUTTERS FLD,Non-Fatal,Substantial,Airplane,N1592J,PIPER,PA-28-140,No,1.0,Unknown,091,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,,,2.0,0.0,0.0,0.0,False,PIPER_PA-28-140
20210714103473,Accident,ERA21LA285,2021-07-07,"Greensboro, NC",United States,003665N,0795628W,GSO,,Non-Fatal,Substantial,Airplane,N91W,PIPER,PA-28-140,No,1.0,Unknown,091,Instructional,Bethany Aviation,0.0,0.0,0.0,1.0,VMC,Unknown,,,1.0,0.0,0.0,0.0,False,PIPER_PA-28-140
20210713103468,Accident,WPR21LA269,2021-07-10,"Petaluma, CA",United States,381521N,0122365W,O69,PETALUMA MUNI,Non-Fatal,Substantial,Airplane,N996RA,CESSNA,172R,No,1.0,Reciprocating,091,Personal,CHRISTIANSEN AVIATION INC,0.0,0.0,0.0,4.0,VMC,Unknown,"The pilots improper landing flare which resulted in a hard landing following a partial loss of electrical power. Contributing to the accident was the pilots distraction and hampered visual function. ",16-11-2021,4.0,0.0,0.0,0.0,False,CESSNA_172R
